lep1_pt,lep2_pt,lep3_pt,lep1_charge,lep2_charge,lep3_charge,lep1_d0,lep2_d0,lep3_d0,lep1_d0sig,lep2_d0sig,lep3_d0sig,lep1_e,lep2_e,lep3_e,lep1_eta,lep2_eta,lep3_eta,lep1_phi,lep2_phi,lep3_phi,lep1_ptvarcone30,lep2_ptvarcone30,lep3_ptvarcone30,lep1_topoetcone20,lep2_topoetcone20,lep3_topoetcone20,lep1_z0,lep2_z0,lep3_z0,jet_n,met,met_phi
36.996193,25.77068,284.77185,1,-1,-1,0.06801402,-2.1305337,0.02190238,3.0463843,-7.495008,1.6985323,98.58982,69.764244,293.17056,-1.636077,-1.6530268,-0.24227631,-1.574483,-1.5363919,0.69458437,1.7887683,57.000153,0.0,69.69057,72.20113,-0.5129767,-0.053676605,-11.302521,-0.035243988,3,54.00565,-2.5103679
89.468704,23.237444,7.4039416,-1,1,-1,-0.00791504,0.0010226917,0.85391706,-0.47294626,0.06908021,9.958822,182.08635,26.318974,8.418415,-1.337044,-0.50946844,-0.5176845,-2.617232,2.7137868,2.7236764,0.0,0.0,0.0,-0.4422166,190.94788,206.47331,0.055976868,-0.0020179749,3.2537766,1,31.179207,2.5332408
42.768463,14.982054,7.5392985,1,-1,1,-0.002791708,0.0026793822,0.0032854879,-0.16855069,0.1618316,0.1481458,61.003498,16.265461,8.192398,-0.8934234,0.4110163,0.41328812,2.713657,0.04131307,0.055873375,1.0198578,39.596733,66.66377,1.2350302,50.53835,13.49966,-0.032201767,0.103336334,-0.08149338,1,90.23023,-2.0126736
90.84863,8.969553,88.456535,-1,-1,-1,-0.0035877055,-0.054797195,-0.0190559,-0.21513629,-0.7114,-1.515611,392.95035,40.78565,92.27205,-2.1439967,-2.1953251,0.29266727,-1.4438268,-1.5107645,1.1532586,0.0,206.09888,0.0,109.51352,164.98416,1.715391,0.06099701,-0.09073639,0.02973175,1,66.722725,2.1046784
82.341,7.2299514,134.12779,1,1,1,0.02114307,0.008313846,-0.015551235,1.5853926,0.21831617,-1.3368675,100.90358,9.890184,199.80682,-0.65945476,0.8335039,0.95313066,-0.08512238,-2.9826443,3.111169,1.223164,137.15797,0.0,92.37425,3.924387,2.959858,-0.095500946,-0.027641296,0.022773743,2,128.86827,-3.0391383
23.747618,15.100328,64.027,-1,-1,-1,2.6012266,-0.037284642,-0.005143124,5.3749404,-1.6124331,-0.40174976,71.37128,45.214725,341.2209,1.7646573,1.7607254,2.3574514,-1.7940841,-1.8574235,2.6609359,1.2943367,19.522417,0.0,8.457019,16.697115,-0.11207664,-4.353035,0.050470352,-0.10401201,1,49.013542,-0.466091
15.1758,13.074572,25.219105,-1,1,-1,-0.0089800125,0.016039906,-0.0018193666,-0.57682884,0.5762108,-0.12887742,16.157085,13.958882,28.689484,-0.35770383,-0.3657513,-0.5187613,1.7205042,1.7292044,0.54832643,39.18033,59.007328,0.0,189.48969,191.69846,-0.6991712,-0.24345016,-0.051624298,-0.04385376,4,57.429356,2.2195184
57.08226,18.212078,8.265301,1,1,1,-0.0354548,0.025288021,-0.5262322,-1.429494,1.2324926,-1.2879294,94.8143,59.614113,27.826086,1.0943598,1.8547603,1.8842299,1.0838525,-1.9890763,-1.9694061,0.0,9.484507,9.659156,-1.0713335,21.378283,25.41904,0.05827713,0.03731537,0.8153267,1,11.240687,-1.4333347
399.81696,11.363598,146.25432,1,-1,1,0.0060831713,0.06608056,-0.010936264,0.51441616,2.0290785,-0.9197663,412.48447,11.720267,192.89526,-0.25106695,-0.24989663,0.77879614,-0.28536266,-0.25044292,2.7044811,0.0,179.82965,0.0,75.57212,380.79333,-1.0752227,-0.06690788,0.08886552,-0.019296646,0,312.39172,3.0129151
37.401443,31.736618,26.124283,1,-1,1,-0.012592099,-0.040285043,0.006028704,-0.5265176,-1.0986446,0.2556774,88.492836,76.128204,63.399956,-1.5063729,-1.5215062,-1.5343077,0.4407606,0.4660741,0.4291867,17.800894,48.768887,12.77245,52.713634,61.953606,52.09442,0.026725769,0.020507812,0.0411911,1,63.61479,-0.8312729
